Date,AAPL,MSFT,SPY
2022-09-15,-0.15938410102750386,-0.280163063807769,-0.17727825505978947
2022-09-16,-0.16859744296124823,-0.2820406110751377,-0.18355486980925506
2022-09-19,-0.14774327532629208,-0.28268596180430255,-0.17722319881777276
2022-09-20,-0.13439237186293435,-0.28875849611214055,-0.1866676129387709
2022-09-21,-0.1519362330164883,-0.299025879259849,-0.2008552611352084
2022-09-22,-0.15734276108527695,-0.29307081546092445,-0.20756792403024038
2022-09-23,-0.17008696511190896,-0.30204749715030327,-0.22084494333811916
2022-09-26,-0.16821104187829602,-0.30342623239001876,-0.22855295266016354
2022-09-27,-0.1627492034014949,-0.30647719487426855,-0.23052217832019167
2022-09-28,-0.1733420469378692,-0.29280671411676723,-0.21538157632589605
2022-09-29,-0.2139464893669377,-0.3032795094210423,-0.23177154192285537
2022-09-30,-0.2375589741865889,-0.3167740147495047,-0.24365109430544982
2022-10-03,-0.21411216333326338,-0.2937747632439473,-0.22368247297740665
2022-10-04,-0.19397523019848723,-0.26989558852632806,-0.19962709384712168
2022-10-05,-0.1923201198340714,-0.2689569300598092,-0.2014904733739739
2022-10-06,-0.19767159475255924,-0.27602676595489023,-0.20972778108175305
2022-10-07,-0.22713223337939303,-0.31284294478572805,-0.23177154192285537
2022-10-10,-0.22531136329608092,-0.32748142860354357,-0.23763730031276978
2022-10-11,-0.23325582444322057,-0.33874634367282597,-0.24246525192666274
2022-10-12,-0.23678668653610804,-0.33774885781811803,-0.2449639114121353
2022-10-13,-0.21113311903194165,-0.312842944785728,-0.22503775043310129
2022-10-14,-0.2365659594194815,-0.3295055606392898,-0.24269820822744675
2022-10-17,-0.2143327189447483,-0.30319152170652275,-0.22323768897056087
2022-10-18,-0.2069401613417453,-0.30034597137883984,-0.21411108412851002
2022-10-19,-0.2063331188947374,-0.30627178271770167,-0.21968029727390903
2022-10-20,-0.20892627662853022,-0.3072397857780157,-0.22622345737217867
2022-10-21,-0.18752037695457857,-0.2897265913061868,-0.20741968526791016
2022-10-24,-0.1754934074281266,-0.27467723710837133,-0.19772132169111542
2022-10-25,-0.15954968924125837,-0.2646739092379541,-0.18491007954509495
2022-10-26,-0.17604531097226322,-0.32140898642943777,-0.19105084826567323
2022-10-27,-0.2011473179425753,-0.33481531977591555,-0.19537069780840824
2022-10-28,-0.14079182894625938,-0.30806134227055054,-0.17622805555032497
2022-10-31,-0.154032540356445,-0.31903276533501435,-0.18217832831912842
2022-11-01,-0.1688731374756046,-0.3306497233961078,-0.18575705177006718
2022-11-02,-0.19987835140339996,-0.35432348595716023,-0.20619151797982352
2022-11-03,-0.23380764223478662,-0.37148472957091055,-0.21436523674387117
2022-11-04,-0.23529956545742306,-0.35053923109609236,-0.20305744309602064
2022-11-07,-0.2323156332595796,-0.33152978480876855,-0.19543435447199448
2022-11-08,-0.2291102021719747,-0.3285961546328337,-0.19109324089482746
2022-11-09,-0.2546962824031088,-0.3413864357770755,-0.20775848770187016
2022-11-10,-0.18838313356700268,-0.2872036472427868,-0.16422146071997729
2022-11-11,-0.1727443515210528,-0.2750880153546386,-0.15613252721423834
2022-11-14,-0.180591397748034,-0.29139863428325613,-0.16331083183141862
2022-11-15,-0.17086542694747037,-0.29016657594565076,-0.15617478440368276
2022-11-16,-0.17777313951651627,-0.2888721430711557,-0.16261203064892157
2022-11-17,-0.16710749204773495,-0.2890192806419282,-0.16517441451783532
2022-11-18,-0.16395771437842463,-0.29037249483774624,-0.1613840665203995
2022-11-21,-0.18208332097067062,-0.28793076665952855,-0.1644334238657487
2022-11-22,-0.17009176725586056,-0.2791641038133407,-0.1531890837219196
2022-11-23,-0.16517334281871038,-0.2716623910472538,-0.14785262371774005
2022-11-25,-0.18153090291111051,-0.2719272755281375,-0.1480433905489344
2022-11-28,-0.20302727154700495,-0.2887839710891709,-0.1616381514159057
2022-11-29,-0.21988185353838202,-0.2929906591136653,-0.16307787553063455
2022-11-30,-0.18197287165978676,-0.24942232149734173,-0.13671446830636164
2022-12-01,-0.18042538077142617,-0.25074609896563216,-0.1373496805451273
2022-12-02,-0.18318858585264325,-0.2497752397596112,-0.13834489153242985
2022-12-05,-0.18970929707074316,-0.26395489758967017,-0.1538454245554077
2022-12-06,-0.21026624629613164,-0.2788993114661896,-0.16604265077723973
2022-12-07,-0.2211527066341099,-0.28110577615851634,-0.16746124629724626
2022-12-08,-0.21170320212103783,-0.27219206787528843,-0.1609392825135537
